Name,Agent1,Agent2,Total Rounds,Weighted KPR,Weighted KAST,Weighted FKPR,Weighted FDPR,Odds Difference,Average Opposing KPR,Average Opposing KAST,Average Opposing FKPR,Average Opposing FDPR,Recent Kill Average,Actual Kills
deryeon,13,14,196,0.6295918367346939,74.28571428571429,0.0836734693877551,0.08816326530612245,0.2950819672131144,0.6269084507042254,68.30070422535212,0.0867887323943662,0.1125774647887324,19.333333333333332,25
zest,8,9,159,0.5046540880503145,69.0251572327044,0.03,0.08484276729559748,0.2950819672131144,0.6269084507042254,68.30070422535212,0.0867887323943662,0.1125774647887324,22.0,27
yay,18,12,277,0.6410830324909746,67.67870036101083,0.1767870036101083,0.23303249097472922,0.2950819672131144,0.6269084507042254,68.30070422535212,0.0867887323943662,0.1125774647887324,22.666666666666668,26
foxy9,6,14,245,0.7033877551020408,75.33877551020409,0.0730612244897959,0.08322448979591837,0.9071770334928224,0.7033877551020408,75.33877551020409,0.0730612244897959,0.08322448979591837,26.0,30
stax,13,8,168,0.5617261904761905,76.91071428571429,0.05,0.08,0.9071770334928224,0.6541632653061225,76.27755102040817,0.07399999999999998,0.0776326530612245,20.333333333333332,27
mako,23,16,245,0.8194693877551019,77.82448979591837,0.11122448979591837,0.09,0.9071770334928224,0.709265306122449,76.79319727891156,0.0864081632653061,0.08175510204081633,34.0,32
beyn,16,3,163,0.7671165644171779,84.78527607361963,0.07392638036809816,0.03785276073619632,0.9071770334928224,0.7176326530612245,78.81326530612245,0.07912244897959184,0.07471428571428572,37.0,35
buzz,18,12,245,0.856938775510204,78.00816326530612,0.2067755102040816,0.1733469387755102,0.9071770334928224,0.7454938775510204,78.65224489795918,0.10465306122448978,0.0944408163265306,32.666666666666664,34
t3xture,18,12,630,0.802936507936508,70.0,0.17917460317460318,0.13623809523809524,0.9071770334928224,0.7454938775510204,78.65224489795918,0.10465306122448978,0.0944408163265306,34.666666666666664,33
karon,16,1,498,0.696144578313253,73.37349397590361,0.08186746987951807,0.06373493975903614,0.9071770334928224,0.7454938775510204,78.65224489795918,0.10465306122448978,0.0944408163265306,32.333333333333336,27
meteor,14,12,493,0.7834685598377282,70.66125760649088,0.12677484787018256,0.11004056795131846,0.9071770334928224,0.7454938775510204,78.65224489795918,0.10465306122448978,0.0944408163265306,35.0,36
munchkin,23,13,654,0.6502752293577981,73.0,0.06336391437308868,0.09672782874617736,0.9071770334928224,0.7454938775510204,78.65224489795918,0.10465306122448978,0.0944408163265306,26.666666666666668,29
lakia,21,22,458,0.5547379912663756,70.9650655021834,0.05456331877729257,0.09034934497816595,0.9071770334928224,0.7454938775510204,78.65224489795918,0.10465306122448978,0.0944408163265306,26.0,26
grubinho,23,16,132,0.553030303030303,76.18181818181819,0.09999999999999999,0.0787878787878788,6.40392491467577,0.62,76.97826086956522,0.10565217391304346,0.10456521739130435,24.333333333333332,35
starxo,13,8,151,0.6590066225165563,76.35761589403974,0.10582781456953642,0.09,6.40392491467577,0.6320380434782609,74.98097826086956,0.11021739130434781,0.09752717391304347,29.333333333333332,24
sheydos,23,6,131,0.6364885496183206,73.08396946564885,0.05,0.04740458015267176,6.40392491467577,0.6252173913043478,73.66847826086956,0.08918478260869565,0.08202898550724637,21.666666666666668,19
kamo,18,12,114,0.7136842105263158,68.24561403508773,0.15912280701754386,0.16754385964912283,6.40392491467577,0.6379619565217391,71.65353260869566,0.1119429347826087,0.10644021739130435,35.666666666666664,21
shadow,9,22,162,0.4488888888888889,61.32716049382716,0.040185185185185185,0.0934567901234568,6.40392491467577,0.6035217391304348,69.53260869565217,0.0966304347826087,0.10495652173913043,13.333333333333334,22
hoody,23,6,281,0.6414946619217082,68.04982206405694,0.1004982206405694,0.07583629893238435,0.9539025932953833,0.6414946619217082,68.04982206405694,0.1004982206405694,0.07583629893238435,35.333333333333336,41
fit1nho,2,14,165,0.6584848484848486,72.06060606060606,0.0896969696969697,0.08606060606060606,0.9539025932953833,0.6387722419928825,69.02491103202847,0.1002135231316726,0.09001779359430606,29.666666666666668,36
cloud,22,9,164,0.7485365853658537,68.6890243902439,0.07847560975609756,0.05463414634146342,0.9539025932953833,0.6581613285883748,69.59311981020166,0.09257413997627521,0.07886120996441282,33.666666666666664,29
purp0,18,12,224,0.7247321428571428,66.82589285714286,0.1582589285714286,0.1464732142857143,0.9539025932953833,0.6818896299816538,69.80431190734069,0.1108747043610884,0.0908539820074711,37.0,29
redgar,16,6,261,0.5247509578544062,66.57854406130268,0.05946360153256706,0.09842911877394635,0.9539025932953833,0.6529565438429743,69.35021109170886,0.10188125815079244,0.09167962688711567,27.0,22
aaaay,9,22,185,0.6850810810810811,70.04864864864865,0.015459459459459458,0.019999999999999997,3.8307429295061244,0.6850810810810811,70.04864864864865,0.015459459459459458,0.019999999999999997,21.333333333333332,38
autumn,24,12,108,0.7963888888888889,68.5925925925926,0.2501851851851851,0.06805555555555555,3.8307429295061244,0.7348559767821513,69.33304915653909,0.12564919281697806,0.04795302013422818,31.0,35
life,12,19,108,0.9233333333333333,64.33333333333333,0.1978703703703704,0.15805555555555556,3.8307429295061244,0.7799487272507407,67.36073523187618,0.14074599431646415,0.08391498881431765,35.0,31
lysoar,23,23,298,0.58,57.0,0.06,0.05,3.8307429295061244,0.7299615454380556,64.77055142390714,0.1205594957373481,0.07543624161073824,32.666666666666664,30
berlin,16,1,184,0.5429891304347826,67.66847826086956,0.1334782608695652,0.13668478260869565,3.8307429295061244,0.6907316125880683,65.14218371338313,0.12272482431265078,0.08721037942720446,21.0,21
sayf,23,14,192,0.7820833333333334,74.125,0.09520833333333334,0.09479166666666668,1.9080745341614906,0.7157870370370369,73.03703703703704,0.10593518518518516,0.09589814814814815,37.0,32
trexx,13,1,187,0.7091978609625669,79.47058823529412,0.10775401069518716,0.08203208556149733,1.9080745341614906,0.7157870370370369,73.03703703703704,0.10593518518518516,0.09589814814814815,30.666666666666668,36
kicks,9,22,217,0.6403225806451612,78.19354838709677,0.025806451612903226,0.037741935483870975,1.9080745341614906,0.7157870370370369,73.03703703703704,0.10593518518518516,0.09589814814814815,22.0,20
cender,23,16,234,0.6316239316239317,71.14529914529915,0.07427350427350428,0.08863247863247864,1.9080745341614906,0.7157870370370369,73.03703703703704,0.10593518518518516,0.09589814814814815,26.333333333333332,29
runner,18,24,226,0.7958407079646017,68.070796460177,0.18185840707964598,0.1969911504424779,1.9080745341614906,0.7157870370370369,73.03703703703704,0.10593518518518516,0.09589814814814815,27.666666666666668,24
riens,22,9,351,0.7065527065527065,76.32763532763532,0.08527065527065528,0.07145299145299144,3.2362156663275687,0.690537084398977,75.16879795396419,0.08677749360613811,0.0769309462915601,20.333333333333332,22
boo,16,23,328,0.578780487804878,70.17073170731707,0.06,0.08268292682926828,3.2362156663275687,0.6328005115089514,73.01278772378515,0.07875959079283887,0.07809462915601022,102.33333333333333,80
miniboo,15,24,286,0.8253846153846154,75.84615384615384,0.17615384615384616,0.18076923076923077,3.2362156663275687,0.6554933856601112,72.58925390246053,0.10271571567157597,0.10844787900167562,27.333333333333332,21
benjyfishy,6,14,325,0.7806153846153846,72.0,0.07030769230769231,0.059846153846153854,3.2362156663275687,0.6818473939500838,72.80899902989681,0.0979117029720434,0.09974551547755532,31.0,33
brave,16,3,211,0.6990047393364928,72.54976303317535,0.09549763033175357,0.06819905213270143,3.2362156663275687,0.6818473939500838,72.80899902989681,0.0979117029720434,0.09974551547755532,30.666666666666668,29
reazy,22,9,149,0.4791275167785235,65.84563758389261,0.04087248322147651,0.050872483221476514,3.2362156663275687,0.6818473939500838,72.80899902989681,0.0979117029720434,0.09974551547755532,22.0,24
elite,6,23,170,0.8367058823529412,75.0,0.05847058823529413,0.07152941176470588,3.2362156663275687,0.6818473939500838,72.80899902989681,0.0979117029720434,0.09974551547755532,33.666666666666664,35
paura,13,2,194,0.6271134020618556,66.79896907216495,0.09170103092783505,0.10056701030927837,3.2362156663275687,0.6818473939500838,72.80899902989681,0.0979117029720434,0.09974551547755532,25.333333333333332,27
qutionerx,18,12,170,0.827294117647059,72.20588235294117,0.22141176470588236,0.1882941176470588,3.2362156663275687,0.6818473939500838,72.80899902989681,0.0979117029720434,0.09974551547755532,37.666666666666664,49
n4rrate,9,8,347,0.8239481268011526,75.39481268011528,0.07907780979827089,0.06276657060518731,0.2950819672131144,0.7168017621145374,74.20088105726872,0.10637885462555068,0.09358590308370043,33.666666666666664,33
marteen,18,12,410,0.7608780487804877,72.72682926829269,0.1736341463414634,0.17726829268292685,0.2950819672131144,0.7168017621145374,74.20088105726872,0.10637885462555068,0.09358590308370043,29.666666666666668,30
tomaszy,23,6,445,0.724494382022472,74.88988764044944,0.0744494382022472,0.08667415730337079,0.2950819672131144,0.7168017621145374,74.20088105726872,0.10637885462555068,0.09358590308370043,35.333333333333336,41
magnum,14,21,290,0.645448275862069,71.0,0.0940344827586207,0.13210344827586207,0.2950819672131144,0.7168017621145374,74.20088105726872,0.10637885462555068,0.09358590308370043,24.333333333333332,19
sh1n,16,20,434,0.59,76.0,0.06603686635944701,0.08603686635944702,0.2950819672131144,0.7168017621145374,74.20088105726872,0.10637885462555068,0.09358590308370043,19.333333333333332,14
derke,18,24,196,0.7885714285714286,71.28571428571429,0.16285714285714284,0.15642857142857142,4.043120567375887,0.815391304347826,70.35652173913043,0.17426086956521739,0.17617391304347824,41.333333333333336,42
leo,22,8,148,0.7595945945945946,79.64189189189189,0.04641891891891892,0.0491891891891892,4.043120567375887,0.7673478260869565,74.77608695652174,0.1065,0.11030434782608695,30.333333333333332,28
chronicle,23,21,136,0.7238235294117646,76.32352941176471,0.14073529411764707,0.04926470588235295,4.043120567375887,0.7571884057971014,75.0391304347826,0.11169565217391304,0.09494202898550724,32.666666666666664,34
boaster,16,23,171,0.5126315789473684,76.15789473684211,0.07000000000000002,0.09052631578947369,4.043120567375887,0.6936413043478261,75.33369565217392,0.10245652173913045,0.09481521739130434,20.0,21
alfajer,14,23,153,0.7607843137254903,74.72549019607843,0.07254901960784314,0.05725490196078431,4.043120567375887,0.7064173913043479,74.83913043478262,0.10192173913043479,0.0966695652173913,30.333333333333332,24
sugarz3ro,16,23,254,0.7144094488188976,78.30708661417323,0.04133858267716536,0.07692913385826772,0.7156359803232608,0.6836454849498327,76.89632107023411,0.051371237458193976,0.07528428093645485,31.666666666666668,39
laz,4,14,275,0.7741090909090909,71.76727272727273,0.14945454545454545,0.08643636363636364,0.7156359803232608,0.7230936454849498,73.97993311036788,0.09762541806020067,0.07899665551839466,34.333333333333336,39
dep,12,17,192,0.8158854166666667,69.171875,0.14,0.14531249999999998,0.7156359803232608,0.7551950947603121,73.12374581939798,0.11420289855072463,0.10348940914158307,34.666666666666664,24
hiroronn,13,22,192,0.5681250000000001,70.11458333333333,0.06645833333333333,0.13354166666666667,0.7156359803232608,0.7054013377926421,73.0309364548495,0.1013628762541806,0.10824414715719065,19.333333333333332,20
yuran,23,22,231,0.690909090909091,68.11688311688312,0.07792207792207792,0.08402597402597403,0.7156359803232608,0.7006421404682275,71.90635451505017,0.09494983277591973,0.10412709030100335,30.333333333333332,28
deryeon,13,14,196,0.6295918367346939,74.28571428571429,0.0836734693877551,0.08816326530612245,0.7156359803232608,0.7006421404682275,71.90635451505017,0.09494983277591973,0.10412709030100335,24.333333333333332,34
retla,23,14,235,0.5680000000000001,72.2,0.047999999999999994,0.074,0.7156359803232608,0.7006421404682275,71.90635451505017,0.09494983277591973,0.10412709030100335,27.333333333333332,31
zest,8,9,159,0.5046540880503145,69.0251572327044,0.03,0.08484276729559748,0.7156359803232608,0.7006421404682275,71.90635451505017,0.09494983277591973,0.10412709030100335,26.333333333333332,38
sscary,16,3,240,0.8101666666666667,77.74583333333334,0.09254166666666667,0.06508333333333334,0.7156359803232608,0.7006421404682275,71.90635451505017,0.09494983277591973,0.10412709030100335,34.0,28
yay,18,12,277,0.6410830324909746,67.67870036101083,0.1767870036101083,0.23303249097472922,0.7156359803232608,0.7006421404682275,71.90635451505017,0.09494983277591973,0.10412709030100335,24.666666666666668,29
lmemore,22,8,202,0.7784158415841584,66.04455445544555,0.1116831683168317,0.09415841584158416,0.43126137052759317,0.7872950819672132,67.4139344262295,0.1045081967213115,0.10721311475409837,27.333333333333332,34
jemkin,12,18,244,0.8493032786885245,74.75819672131148,0.13311475409836068,0.15758196721311477,0.43126137052759317,0.8182991803278689,71.0860655737705,0.11881147540983608,0.13239754098360657,32.333333333333336,29
fl1pzjder,23,9,162,0.4535185185185185,65.37654320987654,0.08,0.10623456790123458,0.43126137052759317,0.7249590163934426,69.34972677595628,0.1064617486338798,0.1284153005464481,21.0,15
xffero,14,6,244,0.7099180327868851,69.99180327868852,0.09663934426229508,0.07344262295081969,0.43126137052759317,0.7211987704918033,69.51024590163935,0.10400614754098363,0.11467213114754099,24.333333333333332,25
estrella,16,23,204,0.5403431372549019,74.40686274509804,0.05220588235294118,0.06593137254901961,0.43126137052759317,0.6850276438444229,70.48956927033109,0.09364609450337513,0.10492397942783671,22.333333333333332,17
rossy,23,13,305,0.6666885245901638,74.04262295081968,0.081672131147541,0.06708196721311475,0.43126137052759317,0.6850276438444229,70.48956927033109,0.09364609450337513,0.10492397942783671,35.333333333333336,30
izu,16,21,265,0.6476226415094339,72.43396226415095,0.10743396226415096,0.10052830188679246,0.43126137052759317,0.6850276438444229,70.48956927033109,0.09364609450337513,0.10492397942783671,32.666666666666664,34
sayaplayer,18,12,305,0.7907540983606558,73.77377049180328,0.19268852459016392,0.14075409836065575,0.43126137052759317,0.6850276438444229,70.48956927033109,0.09364609450337513,0.10492397942783671,39.666666666666664,37
carpe,9,8,223,0.6042152466367713,68.9372197309417,0.0757847533632287,0.10062780269058295,0.43126137052759317,0.6850276438444229,70.48956927033109,0.09364609450337513,0.10492397942783671,24.333333333333332,25
xccurate,10,4,222,0.7632432432432432,73.94594594594595,0.08891891891891893,0.07513513513513513,0.43126137052759317,0.6850276438444229,70.48956927033109,0.09364609450337513,0.10492397942783671,34.333333333333336,31
supamen,16,23,280,0.6455714285714287,68.45714285714286,0.10992857142857143,0.11557142857142857,0.9539025932953833,0.6455714285714287,68.45714285714286,0.10992857142857143,0.11557142857142857,29.0,28
derrek,8,22,239,0.6776150627615063,67.85355648535565,0.04715481171548117,0.03238493723849373,0.9539025932953833,0.6511071428571429,68.02142857142857,0.078625,0.07889285714285715,26.0,27
jawgemo,18,12,280,0.7320357142857142,63.017857142857146,0.16389285714285715,0.14185714285714285,0.9539025932953833,0.6780833333333334,66.35357142857143,0.10704761904761906,0.09988095238095239,30.0,35
nature,23,2,199,0.6419095477386934,68.46733668341709,0.03658291457286432,0.06582914572864322,0.9539025932953833,0.6797410714285714,66.91875,0.09397321428571428,0.0910625,28.333333333333332,26
apoth,6,3,223,0.6522869955156951,63.860986547085204,0.11600896860986548,0.1610762331838565,0.9539025932953833,0.6641428571428571,65.78214285714286,0.09802857142857144,0.1036857142857143,28.0,29
runi,23,22,288,0.7170833333333333,74.16666666666667,0.07541666666666666,0.06635416666666666,0.9539025932953833,0.6641428571428571,65.78214285714286,0.09802857142857144,0.1036857142857143,28.666666666666668,32
moose,14,6,288,0.5901388888888888,71.54861111111111,0.04506944444444445,0.04972222222222222,0.9539025932953833,0.6641428571428571,65.78214285714286,0.09802857142857144,0.1036857142857143,22.666666666666668,24
oxy,18,12,288,1.0335416666666666,75.71875,0.2482291666666667,0.18364583333333334,0.9539025932953833,0.6641428571428571,65.78214285714286,0.09802857142857144,0.1036857142857143,42.0,49
xeppaa,21,13,191,0.6349214659685865,77.15183246073299,0.07643979057591624,0.09643979057591624,0.9539025932953833,0.6641428571428571,65.78214285714286,0.09802857142857144,0.1036857142857143,23.666666666666668,30
vanity,16,3,251,0.5614342629482072,73.5179282868526,0.0903585657370518,0.10258964143426295,0.9539025932953833,0.6641428571428571,65.78214285714286,0.09802857142857144,0.1036857142857143,22.0,20
lightningfast,16,20,276,0.7044927536231884,71.34057971014492,0.08637681159420289,0.08681159420289855,1.7198582816651913,0.6745906649197511,69.49114968883066,0.10273930560104816,0.09497219128725844,28.333333333333332,46
russ,13,9,200,0.71815,71.635,0.08455,0.09820000000000001,1.7198582816651913,0.6745906649197511,69.49114968883066,0.10273930560104816,0.09497219128725844,27.0,35
benkai,14,6,288,0.6002083333333332,70.17013888888889,0.06149305555555556,0.06340277777777777,1.7198582816651913,0.6745906649197511,69.49114968883066,0.10273930560104816,0.09497219128725844,23.666666666666668,29
polvi,12,18,285,0.7352280701754386,70.03508771929825,0.18778947368421056,0.17964912280701756,1.7198582816651913,0.6745906649197511,69.49114968883066,0.10273930560104816,0.09497219128725844,33.0,32
blazek1ng,23,22,285,0.6553684210526316,71.6280701754386,0.11140350877192982,0.06140350877192982,1.7198582816651913,0.6745906649197511,69.49114968883066,0.10273930560104816,0.09497219128725844,29.666666666666668,18
medusa,23,16,284,0.6285211267605634,70.76760563380282,0.10084507042253521,0.13077464788732396,6.96,0.6285211267605634,70.76760563380282,0.10084507042253521,0.13077464788732396,26.0,22
anthem,8,13,159,0.5081761006289309,67.83018867924528,0.0440251572327044,0.08,6.96,0.5963908450704225,69.72887323943661,0.07181338028169014,0.10346830985915495,25.0,23
neth,6,14,284,0.5733802816901409,65.65845070422536,0.053345070422535217,0.11672535211267608,6.96,0.5887206572769953,68.37206572769952,0.06565727699530517,0.107887323943662,22.666666666666668,17
meiy,18,24,284,0.8269718309859154,66.76760563380282,0.18697183098591547,0.18,6.96,0.6482834507042253,67.97095070422534,0.09598591549295774,0.1259154929577465,31.333333333333332,41
ssees,16,23,284,0.5414084507042254,69.61971830985915,0.05,0.05922535211267606,6.96,0.6269084507042253,68.3007042253521,0.08678873239436619,0.11257746478873243,23.333333333333332,13
t3xture,18,12,630,0.802936507936508,70.0,0.17917460317460318,0.13623809523809524,6.96,0.6269084507042253,68.3007042253521,0.08678873239436619,0.11257746478873243,34.0,35
munchkin,23,13,654,0.6502752293577981,73.0,0.06336391437308868,0.09672782874617736,6.96,0.6269084507042253,68.3007042253521,0.08678873239436619,0.11257746478873243,27.333333333333332,30
karon,16,1,498,0.696144578313253,73.37349397590361,0.08186746987951807,0.06373493975903614,6.96,0.6269084507042253,68.3007042253521,0.08678873239436619,0.11257746478873243,30.666666666666668,27
lakia,21,22,458,0.5547379912663756,70.9650655021834,0.05456331877729257,0.09034934497816595,6.96,0.6269084507042253,68.3007042253521,0.08678873239436619,0.11257746478873243,26.333333333333332,24
meteor,14,12,493,0.7834685598377282,70.66125760649088,0.12677484787018256,0.11004056795131846,6.96,0.6269084507042253,68.3007042253521,0.08678873239436619,0.11257746478873243,35.666666666666664,27
nzr,21,22,112,0.7799999999999999,73.5,0.02,0.02,5.146164079822616,0.698695652173913,68.17391304347827,0.03391304347826087,0.029130434782608697,23.0,25
havoc,14,9,107,0.6061682242990654,57.99065420560748,0.09999999999999999,0.16878504672897196,5.146164079822616,0.6639673913043478,64.48913043478261,0.0788586956521739,0.11817934782608694,19.333333333333332,21
khalil,16,6,123,0.57,69.0,0.05,0.08,5.146164079822616,0.6278442028985507,65.07427536231883,0.06588768115942029,0.10983695652173912,17.666666666666668,18
kon4n,23,13,184,0.5152717391304348,64.03804347826087,0.07918478260869566,0.12081521739130432,5.146164079822616,0.5997010869565217,64.81521739130434,0.06921195652173913,0.11258152173913041,18.333333333333332,19
mwzera,18,16,113,0.6353982300884955,64.52212389380531,0.10893805309734512,0.1623008849557522,5.146164079822616,0.6132826086956522,64.5641304347826,0.07642391304347826,0.12654347826086956,20.666666666666668,23
demon1,12,18,189,0.7043386243386244,70.97883597883597,0.18137566137566138,0.18952380952380954,5.146164079822616,0.6132826086956522,64.5641304347826,0.07642391304347826,0.12654347826086956,24.333333333333332,38
marved,23,16,189,0.7125396825396826,67.44444444444444,0.0880952380952381,0.11793650793650794,5.146164079822616,0.6132826086956522,64.5641304347826,0.07642391304347826,0.12654347826086956,25.0,26
crashies,9,22,182,0.7147252747252748,71.20879120879121,0.034340659340659344,0.06395604395604396,5.146164079822616,0.6132826086956522,64.5641304347826,0.07642391304347826,0.12654347826086956,22.333333333333332,24
victor,6,18,183,0.8291256830601093,69.29508196721312,0.11196721311475409,0.05562841530054645,5.146164079822616,0.6132826086956522,64.5641304347826,0.07642391304347826,0.12654347826086956,31.0,40
ethan,13,24,152,0.6818421052631579,69.57894736842105,0.0618421052631579,0.1031578947368421,5.146164079822616,0.6132826086956522,64.5641304347826,0.07642391304347826,0.12654347826086956,25.666666666666668,20
jzz,21,22,108,0.6086111111111111,61.26851851851852,0.11027777777777778,0.09379629629629628,0.1257031089149685,0.6423026315789473,64.66447368421052,0.13769736842105262,0.09414473684210525,23.666666666666668,29
artzin,18,12,130,0.6638461538461539,59.87692307692308,0.17069230769230767,0.16876923076923075,0.1257031089149685,0.6542434210526316,62.858552631578945,0.1483552631578947,0.12937499999999996,25.333333333333332,28
frz,23,14,115,0.5842608695652174,65.98260869565217,0.07,0.14017391304347823,0.1257031089149685,0.6386842105263159,62.92763157894737,0.12548245614035086,0.1370175438596491,22.0,27
mazin,13,23,114,0.43894736842105264,62.43859649122807,0.05526315789473685,0.07982456140350878,0.1257031089149685,0.591217105263158,62.69572368421053,0.10628289473684209,0.1225657894736842,17.0,17
rglmeister,23,16,75,0.5902666666666666,65.04,0.05533333333333334,0.024666666666666667,0.1257031089149685,0.582592105263158,62.11052631578948,0.09752631578947367,0.10460526315789473,19.0,20
klaus,22,9,130,0.5867692307692308,76.98461538461538,0.09015384615384615,0.0833076923076923,0.1257031089149685,0.582592105263158,62.11052631578948,0.09752631578947367,0.10460526315789473,29.333333333333332,30
keznit,18,12,208,0.9177884615384617,72.58173076923077,0.2049038461538462,0.15091346153846155,0.1257031089149685,0.582592105263158,62.11052631578948,0.09752631578947367,0.10460526315789473,35.666666666666664,38
heat,13,21,172,0.8733720930232558,75.24418604651163,0.07267441860465117,0.08488372093023257,0.1257031089149685,0.582592105263158,62.11052631578948,0.09752631578947367,0.10460526315789473,32.333333333333336,31
shyy,6,14,209,0.6399999999999999,75.97607655502392,0.04511961722488038,0.060717703349282295,0.1257031089149685,0.582592105263158,62.11052631578948,0.09752631578947367,0.10460526315789473,27.666666666666668,24
melser,16,23,251,0.6613147410358566,73.69721115537848,0.08434262948207172,0.07302788844621513,0.1257031089149685,0.582592105263158,62.11052631578948,0.09752631578947367,0.10460526315789473,28.0,27
zmjjkk,18,12,291,0.9789690721649484,67.79381443298969,0.19367697594501718,0.12206185567010311,5.926058301647654,0.9282152974504249,69.41076487252124,0.18424929178470256,0.10062322946175638,46.333333333333336,53
nobody,22,21,317,0.6555205047318612,66.8391167192429,0.08356466876971609,0.168391167192429,5.926058301647654,0.791867901091143,68.12494079588207,0.13390698027720932,0.13450719832709268,28.333333333333332,33
smoggy,13,18,136,0.7026470588235294,72.94117647058823,0.1211764705882353,0.09264705882352942,5.926058301647654,0.7619270855759135,70.11359689422441,0.12654404745753348,0.11353510191503148,30.0,23
chichoo,23,14,236,0.586228813559322,66.39406779661017,0.11114406779661017,0.06016949152542373,5.926058301647654,0.7289099034170625,69.18434781231136,0.11711058516822093,0.10141903181870987,26.333333333333332,27
haodong,6,16,199,0.514321608040201,70.61306532663316,0.09226130653266333,0.09477386934673367,5.926058301647654,0.6858050880879807,69.40023415536089,0.1111766571109547,0.10074939868331437,21.0,18
jemkin,12,18,244,0.8493032786885245,74.75819672131148,0.13311475409836068,0.15758196721311477,0.19133333333333358,0.8493032786885245,74.75819672131148,0.13311475409836068,0.15758196721311477,29.0,28
lmemore,22,8,202,0.7784158415841584,66.04455445544555,0.1116831683168317,0.09415841584158416,0.19133333333333358,0.8182991803278689,71.0860655737705,0.11881147540983608,0.13239754098360657,34.333333333333336,42
xffero,14,6,244,0.7099180327868851,69.99180327868852,0.09663934426229508,0.07344262295081969,0.19133333333333358,0.7821721311475409,70.72131147540983,0.11142076502732241,0.11274590163934428,27.666666666666668,36
estrella,16,23,204,0.5403431372549019,74.40686274509804,0.05220588235294118,0.06593137254901961,0.19133333333333358,0.7217148826743811,71.64269929283188,0.0966170443587271,0.10104226936676311,21.0,21
fl1pzjder,23,9,162,0.4535185185185185,65.37654320987654,0.08,0.10623456790123458,0.19133333333333358,0.6850276438444229,70.48956927033107,0.09364609450337513,0.10492397942783671,15.333333333333334,10
sscary,16,3,240,0.8101666666666667,77.74583333333334,0.09254166666666667,0.06508333333333334,0.19133333333333358,0.6850276438444229,70.48956927033107,0.09364609450337513,0.10492397942783671,32.666666666666664,28
retla,23,14,235,0.5680000000000001,72.2,0.047999999999999994,0.074,0.19133333333333358,0.6850276438444229,70.48956927033107,0.09364609450337513,0.10492397942783671,23.0,16
yay,18,12,277,0.6410830324909746,67.67870036101083,0.1767870036101083,0.23303249097472922,0.19133333333333358,0.6850276438444229,70.48956927033107,0.09364609450337513,0.10492397942783671,24.0,17
deryeon,13,14,196,0.6295918367346939,74.28571428571429,0.0836734693877551,0.08816326530612245,0.19133333333333358,0.6850276438444229,70.48956927033107,0.09364609450337513,0.10492397942783671,25.333333333333332,17
zest,8,9,159,0.5046540880503145,69.0251572327044,0.03,0.08484276729559748,0.19133333333333358,0.6850276438444229,70.48956927033107,0.09364609450337513,0.10492397942783671,25.666666666666668,12
hiroronn,13,22,192,0.5681250000000001,70.11458333333333,0.06645833333333333,0.13354166666666667,0.1257031089149685,0.5560200668896322,72.75250836120401,0.06284280936454849,0.12250836120401336,18.0,23
dep,12,17,192,0.8158854166666667,69.171875,0.14,0.14531249999999998,0.1257031089149685,0.6877090301003346,72.08193979933111,0.10510033444816053,0.1374916387959866,36.333333333333336,39
sugarz3ro,16,23,254,0.7144094488188976,78.30708661417323,0.04133858267716536,0.07692913385826772,0.1257031089149685,0.6863545150501672,73.68673355629878,0.08719063545150502,0.11675585284280936,34.0,35
laz,4,14,275,0.7741090909090909,71.76727272727273,0.14945454545454545,0.08643636363636364,0.1257031089149685,0.7054013377926421,73.0309364548495,0.10136287625418061,0.10824414715719063,31.0,27
yuran,23,22,231,0.690909090909091,68.11688311688312,0.07792207792207792,0.08402597402597403,0.1257031089149685,0.7006421404682275,71.90635451505017,0.09494983277591974,0.10412709030100334,29.666666666666668,30
invy,13,2,238,0.7233193277310924,80.69747899159664,0.05302521008403362,0.04878151260504202,0.1257031089149685,0.7006421404682275,71.90635451505017,0.09494983277591974,0.10412709030100334,31.666666666666668,32
borkum,16,23,338,0.6724260355029587,73.18934911242603,0.07837278106508876,0.057840236686390545,0.1257031089149685,0.7006421404682275,71.90635451505017,0.09494983277591974,0.10412709030100334,30.0,30
ndg,6,14,338,0.6722485207100591,69.88757396449704,0.09218934911242604,0.05887573964497042,0.1257031089149685,0.7006421404682275,71.90635451505017,0.09494983277591974,0.10412709030100334,25.333333333333332,31
jremy,18,12,338,0.8292011834319526,75.5680473372781,0.24189349112426037,0.2397337278106509,0.1257031089149685,0.7006421404682275,71.90635451505017,0.09494983277591974,0.10412709030100334,37.333333333333336,31
jessievash,22,8,298,0.7018791946308723,72.38255033557047,0.06993288590604027,0.0540268456375839,0.1257031089149685,0.7006421404682275,71.90635451505017,0.09494983277591974,0.10412709030100334,29.333333333333332,14
aspas,18,12,210,1.1,78.2,0.17600000000000002,0.10400000000000002,1.7910272025984573,1.0565217391304347,77.92173913043479,0.16069565217391305,0.09930434782608698,48.333333333333336,68
kingg,23,16,230,0.7732173913043479,79.30869565217391,0.1092608695652174,0.06308695652173912,1.7910272025984573,0.9148695652173913,78.61521739130436,0.13497826086956521,0.08119565217391306,35.0,46
mazino,10,16,123,0.724308943089431,77.3170731707317,0.07414634146341463,0.05699186991869919,1.7910272025984573,0.8451304347826087,77.34492753623188,0.11660869565217391,0.07684057971014494,31.666666666666668,36
